year,ncessch,school_id,school_name,leaid,lea_name,state_leaid,seasch,street_mailing,city_mailing,state_mailing,zip_mailing,street_location,city_location,state_location,zip_location,phone,fips,latitude,longitude,csa,cbsa,urban_centric_locale,county_code,school_level,school_type,school_status,lowest_grade_offered,highest_grade_offered,bureau_indian_education,title_i_status,title_i_eligible,title_i_schoolwide,charter,magnet,shared_time,virtual,teachers_fte,free_lunch,reduced_price_lunch,free_or_reduced_price_lunch,elem_cedp,high_cedp,middle_cedp,ungrade_cedp,enrollment,state_leg_district_lower,state_leg_district_upper,ncessch_num,congress_district_id,direct_certification,lunch_program
2021,063682007255,0607255,Newberry Springs Elementary,0636820,Silver Valley Unified,CA-3673890,3673890-6035406,PO Box 847,Yermo,CA,92398,33713 Newberry Rd.,Newberry Springs,CA,92365,(760)257-3211,6,34.8665,-116.6621,348,40140,43,6071,1,1,1,0.0,5.0,,-1.0,-1.0,-1.0,0,-1.0,-1.0,-1.0,6.0,60.0,6.0,66.0,1,0,0,0,76.0,06033,06016,63682007255,608,37.0,-1.0
2021,063682007256,0607256,Calico Continuation High,0636820,Silver Valley Unified,CA-3673890,3673890-3630282,PO Box 847,Yermo,CA,92398,33525 Ponnay,Yermo,CA,92327,(760)254-2715,6,34.8608,-116.8903,348,40140,42,6071,3,4,1,8.0,12.0,,-1.0,-1.0,-1.0,0,-1.0,-1.0,-1.0,1.0,20.0,1.0,21.0,0,1,1,0,27.0,06033,06016,63682007256,608,16.0,-1.0
2021,063682007257,0607257,Silver Valley High,0636820,Silver Valley Unified,CA-3673890,3673890-3630274,PO Box 847,Yermo,CA,92398,35484 Daggett/Yermo Rd.,Yermo,CA,92398,(760)254-2963,6,34.8973,-116.8886,348,40140,42,6071,3,1,1,9.0,12.0,,-1.0,-1.0,-1.0,0,-1.0,-1.0,-1.0,24.0,130.0,46.0,176.0,0,1,0,0,330.0,06033,06016,63682007257,608,72.0,-1.0
2021,063682007258,0607258,Yermo Elementary,0636820,Silver Valley Unified,CA-3673890,3673890-6035455,PO Box 847,Yermo,CA,92398,38280 Gleason St.,Yermo,CA,92398,(760)254-2931,6,34.9057,-116.8256,348,40140,42,6071,1,1,1,0.0,8.0,,-1.0,-1.0,-1.0,0,-1.0,-1.0,-1.0,21.0,245.0,38.0,283.0,1,0,1,0,352.0,06033,06016,63682007258,608,176.0,-1.0
2021,063682007873,0607873,Congressman Jerry Lewis Elementary,0636820,Silver Valley Unified,CA-3673890,3673890-6035331,PO Box 847,Yermo,CA,92398,1800 Blackhawk St.,Fort Irwin,CA,92310,(760)386-1900,6,35.2657,-116.6972,348,40140,33,6071,1,1,1,0.0,2.0,,-1.0,-1.0,-1.0,0,-1.0,-1.0,-1.0,24.0,156.0,87.0,243.0,1,0,0,0,457.0,06033,06016,63682007873,608,17.0,-1.0
2021,063682008198,0608198,Fort Irwin Middle,0636820,Silver Valley Unified,CA-3673890,3673890-6104681,PO Box 847,Yermo,CA,92398,1700 Pork Chop Hill St.,Fort Irwin,CA,92310,(760)386-1133,6,35.2584,-116.6973,348,40140,33,6071,2,1,1,6.0,8.0,,-1.0,-1.0,-1.0,0,-1.0,-1.0,-1.0,14.0,62.0,66.0,128.0,0,0,1,0,288.0,06033,06016,63682008198,608,10.0,-1.0
2021,063682010616,0610616,Silver Valley Academy,0636820,Silver Valley Unified,CA-3673890,3673890-3631199,PO Box 847,Yermo,CA,92398,33525 Ponnay,Daggett,CA,92327,(760)254-2715,6,34.8608,-116.8903,348,40140,42,6071,4,4,1,0.0,12.0,,-1.0,-1.0,-1.0,0,-1.0,-1.0,-1.0,4.0,43.0,8.0,51.0,1,1,1,0,74.0,06033,06016,63682010616,608,33.0,-1.0
2021,063682011743,0611743,Tiefort View Intermediate,0636820,Silver Valley Unified,CA-3673890,3673890-0111096,PO Box 847,Yermo,CA,92398,8700 Anzio St.,Fort Irwin,CA,92310,(760)386-3123,6,35.253375,-116.693897,348,40140,33,6071,1,1,1,3.0,5.0,,-1.0,-1.0,-1.0,0,-1.0,-1.0,-1.0,17.0,120.0,75.0,195.0,1,0,0,0,337.0,06033,06016,63682011743,608,17.0,-1.0
2021,063682012326,0612326,Silver Valley Community Day,0636820,Silver Valley Unified,CA-3673890,3673890-0118109,PO Box 847,Yermo,CA,92398,33525 Ponnay,Daggett,CA,92327,(760)254-2715,6,34.8607,-116.8899,348,40140,42,6071,3,4,1,9.0,12.0,,-1.0,-1.0,-1.0,0,-1.0,-1.0,-1.0,,,,,0,1,0,0,0.0,06033,06016,63682012326,608,,-1.0
2021,063684006245,0606245,Apollo High,0636840,Simi Valley Unified,CA-5672603,5672603-5634993,3150 Sch St.,Simi Valley,CA,93065,3150 Sch St.,Simi Valley,CA,93065,(805)520-6150,6,34.269517,-118.735812,348,37100,22,6111,3,4,1,9.0,12.0,,-1.0,-1.0,-1.0,0,-1.0,-1.0,-1.0,10.0,64.0,7.0,71.0,0,1,0,0,105.0,06038,06027,63684006245,625,46.0,-1.0
2021,063684006248,0606248,Atherwood Elementary,0636840,Simi Valley Unified,CA-5672603,5672603-6084917,2350 E. Greensward St.,Simi Valley,CA,93065,2350 E. Greensward St.,Simi Valley,CA,93065,(805)520-6730,6,34.28445,-118.751117,348,37100,22,6111,1,1,1,0.0,6.0,,-1.0,-1.0,-1.0,0,-1.0,-1.0,-1.0,22.0,109.0,53.0,162.0,1,0,0,0,475.0,06038,06027,63684006248,625,88.0,-1.0
2021,063684006250,0606250,Berylwood Elementary,0636840,Simi Valley Unified,CA-5672603,5672603-6055651,2300 Heywood St.,Simi Valley,CA,93065,2300 Heywood St.,Simi Valley,CA,93065,(805)520-6705,6,34.269727,-118.753772,348,37100,22,6111,1,1,1,0.0,6.0,,-1.0,-1.0,-1.0,0,-1.0,-1.0,-1.0,22.0,279.0,17.0,296.0,1,0,0,0,466.0,06038,06027,63684006250,625,252.0,-1.0
2021,063684006251,0606251,Big Springs Elementary,0636840,Simi Valley Unified,CA-5672603,5672603-6055669,3401 Big Springs Ave.,Simi Valley,CA,93063,3401 Big Springs Ave.,Simi Valley,CA,93063,(805)520-6710,6,34.29825,-118.702576,348,37100,22,6111,1,1,1,0.0,6.0,,-1.0,-1.0,-1.0,0,-1.0,-1.0,-1.0,19.0,102.0,36.0,138.0,1,0,0,0,496.0,06038,06027,63684006251,625,88.0,-1.0
2021,063684006252,0606252,Crestview Elementary,0636840,Simi Valley Unified,CA-5672603,5672603-6055685,900 Crosby Ave.,Simi Valley,CA,93065,900 Crosby Ave.,Simi Valley,CA,93065,(805)520-6715,6,34.255555,-118.749832,348,37100,22,6111,1,1,1,0.0,6.0,,-1.0,-1.0,-1.0,0,-1.0,-1.0,-1.0,11.0,117.0,25.0,142.0,1,0,0,0,281.0,06038,06027,63684006252,625,89.0,-1.0
2021,063684006253,0606253,Garden Grove Elementary,0636840,Simi Valley Unified,CA-5672603,5672603-6055693,2250 N. Tracy Ave.,Simi Valley,CA,93063,2250 N. Tracy Ave.,Simi Valley,CA,93063,(805)520-6700,6,34.276926,-118.723243,348,37100,22,6111,1,1,1,0.0,6.0,,-1.0,-1.0,-1.0,0,-1.0,-1.0,-1.0,17.0,125.0,46.0,171.0,1,0,0,0,319.0,06038,06027,63684006253,625,113.0,-1.0
2021,063684006255,0606255,Hillside Middle,0636840,Simi Valley Unified,CA-5672603,5672603-6084925,2222 E. Fitzgerald Rd.,Simi Valley,CA,93065,2222 E. Fitzgerald Rd.,Simi Valley,CA,93065,(805)520-6810,6,34.25664,-118.753797,348,37100,22,6111,2,1,1,6.0,8.0,,-1.0,-1.0,-1.0,0,-1.0,-1.0,-1.0,39.0,285.0,70.0,355.0,0,0,1,0,897.0,06038,06027,63684006255,625,231.0,-1.0
2021,063684006256,0606256,Hollow Hills Elementary,0636840,Simi Valley Unified,CA-5672603,5672603-6055701,828 Gibson Ave.,Simi Valley,CA,93065,828 Gibson Ave.,Simi Valley,CA,93065,(805)520-6720,6,34.255189,-118.764092,348,37100,22,6111,1,1,1,0.0,6.0,,-1.0,-1.0,-1.0,0,-1.0,-1.0,-1.0,26.0,135.0,66.0,201.0,1,0,0,0,632.0,06038,06027,63684006256,625,91.0,-1.0
2021,063684006258,0606258,Katherine Elementary,0636840,Simi Valley Unified,CA-5672603,5672603-6055719,5455 Katherine St.,Simi Valley,CA,93063,5455 Katherine St.,Simi Valley,CA,93063,(805)520-6780,6,34.267443,-118.685438,348,37100,22,6111,1,1,1,0.0,6.0,,-1.0,-1.0,-1.0,0,-1.0,-1.0,-1.0,13.0,108.0,23.0,131.0,1,0,0,0,312.0,06038,06027,63684006258,625,91.0,-1.0
2021,063684006259,0606259,Knolls Elementary,0636840,Simi Valley Unified,CA-5672603,5672603-6055727,6334 Katherine Rd.,Simi Valley,CA,93063,6334 Katherine Rd.,Simi Valley,CA,93063,(805)520-6735,6,34.264072,-118.667848,348,37100,22,6111,1,1,1,0.0,6.0,,-1.0,-1.0,-1.0,0,-1.0,-1.0,-1.0,11.0,88.0,27.0,115.0,1,0,0,0,217.0,06038,06027,63684006259,625,63.0,-1.0
2021,063684006261,0606261,Madera Elementary,0636840,Simi Valley Unified,CA-5672603,5672603-6055743,250 Royal Ave.,Simi Valley,CA,93065,250 Royal Ave.,Simi Valley,CA,93065,(805)520-6740,6,34.263804,-118.793226,348,37100,22,6111,1,1,1,0.0,6.0,,-1.0,-1.0,-1.0,0,-1.0,-1.0,-1.0,13.0,88.0,31.0,119.0,1,0,0,0,286.0,06038,06027,63684006261,625,66.0,-1.0
2021,063684006262,0606262,Mountain View Elementary,0636840,Simi Valley Unified,CA-5672603,5672603-6055750,2925 Fletcher Ave.,Simi Valley,CA,93065,2925 Fletcher Ave.,Simi Valley,CA,93065,(805)520-6775,6,34.257158,-118.738441,348,37100,22,6111,1,1,1,0.0,6.0,,-1.0,-1.0,-1.0,0,-1.0,-1.0,-1.0,19.0,146.0,52.0,198.0,1,0,0,0,383.0,06038,06027,63684006262,625,118.0,-1.0
2021,063684006263,0606263,Park View Elementary,0636840,Simi Valley Unified,CA-5672603,5672603-6055768,1500 Alexander St.,Simi Valley,CA,93065,1500 Alexander St.,Simi Valley,CA,93065,(805)520-6755,6,34.276509,-118.769435,348,37100,22,6111,1,1,1,0.0,6.0,,-1.0,-1.0,-1.0,0,-1.0,-1.0,-1.0,20.0,263.0,51.0,314.0,1,0,0,0,402.0,06038,06027,63684006263,625,198.0,-1.0
2021,063684006264,0606264,Royal High,0636840,Simi Valley Unified,CA-5672603,5672603-5635008,1402 Royal Ave.,Simi Valley,CA,93065,1402 Royal Ave.,Simi Valley,CA,93065,(805)306-4875,6,34.263577,-118.771755,348,37100,22,6111,3,1,1,9.0,12.0,,-1.0,-1.0,-1.0,0,-1.0,-1.0,-1.0,89.0,626.0,168.0,794.0,0,1,0,0,2101.0,06038,06027,63684006264,625,512.0,-1.0
2021,063684006265,0606265,Santa Susana Elementary,0636840,Simi Valley Unified,CA-5672603,5672603-6055776,4300 Apricot Rd.,Simi Valley,CA,93063,4300 Apricot Rd.,Simi Valley,CA,93063,(805)520-6765,6,34.280354,-118.710817,348,37100,22,6111,1,1,1,0.0,6.0,,-1.0,-1.0,-1.0,0,-1.0,-1.0,-1.0,15.0,159.0,36.0,195.0,1,0,0,0,307.0,06038,06027,63684006265,625,130.0,-1.0
2021,063684006268,0606268,Simi Valley High,0636840,Simi Valley Unified,CA-5672603,5672603-5636188,5400 Cochran St.,Simi Valley,CA,93063,5400 Cochran St.,Simi Valley,CA,93063,(805)577-1400,6,34.277083,-118.68496,348,37100,22,6111,3,1,1,9.0,12.0,,-1.0,-1.0,-1.0,0,-1.0,-1.0,-1.0,83.0,487.0,148.0,635.0,0,1,0,0,1967.0,06038,06027,63684006268,625,386.0,-1.0
2021,063684006269,0606269,Sinaloa Middle,0636840,Simi Valley Unified,CA-5672603,5672603-6060354,601 Royal Ave.,Simi Valley,CA,93065,601 Royal Ave.,Simi Valley,CA,93065,(805)520-6830,6,34.265454,-118.7845,348,37100,22,6111,2,1,1,6.0,8.0,,-1.0,-1.0,-1.0,0,-1.0,-1.0,-1.0,35.0,261.0,90.0,351.0,0,0,1,0,808.0,06038,06027,63684006269,626,190.0,-1.0
2021,063684006270,0606270,Sycamore Elementary,0636840,Simi Valley Unified,CA-5672603,5672603-6055792,2100 Ravenna St.,Simi Valley,CA,93065,2100 Ravenna St.,Simi Valley,CA,93065,(805)520-6745,6,34.276358,-118.739207,348,37100,22,6111,1,1,1,0.0,6.0,,-1.0,-1.0,-1.0,0,-1.0,-1.0,-1.0,16.0,104.0,30.0,134.0,1,0,0,0,335.0,06038,06027,63684006270,625,78.0,-1.0
2021,063684006271,0606271,Township Elementary,0636840,Simi Valley Unified,CA-5672603,5672603-6055800,4101 Township Ave.,Simi Valley,CA,93063,4101 Township Ave.,Simi Valley,CA,93063,(805)520-6770,6,34.294565,-118.714698,348,37100,22,6111,1,1,1,0.0,6.0,,-1.0,-1.0,-1.0,0,-1.0,-1.0,-1.0,23.0,131.0,53.0,184.0,1,0,0,0,536.0,06038,06027,63684006271,625,113.0,-1.0
2021,063684006272,0606272,Valley View Middle,0636840,Simi Valley Unified,CA-5672603,5672603-6060362,3347 Tapo St.,Simi Valley,CA,93063,3347 Tapo St.,Simi Valley,CA,93063,(805)520-6820,6,34.29635,-118.710135,348,37100,22,6111,2,1,1,6.0,8.0,,-1.0,-1.0,-1.0,0,-1.0,-1.0,-1.0,42.0,261.0,87.0,348.0,0,0,1,0,1057.0,06038,06027,63684006272,625,212.0,-1.0
2021,063684006273,0606273,Vista Elementary,0636840,Simi Valley Unified,CA-5672603,5672603-6055818,2175 Wisteria St.,Simi Valley,CA,93065,2175 Wisteria St.,Simi Valley,CA,93065,(805)520-6750,6,34.274263,-118.747956,348,37100,22,6111,1,1,1,0.0,6.0,,-1.0,-1.0,-1.0,0,-1.0,-1.0,-1.0,23.0,91.0,85.0,176.0,1,0,0,0,614.0,06038,06027,63684006273,625,69.0,-1.0
2021,063684006275,0606275,White Oak Elementary,0636840,Simi Valley Unified,CA-5672603,5672603-6067292,2201 Alscot Ave.,Simi Valley,CA,93063,2201 Alscot Ave.,Simi Valley,CA,93063,(805)520-6617,6,34.274574,-118.667548,348,37100,22,6111,1,1,1,0.0,6.0,,-1.0,-1.0,-1.0,0,-1.0,-1.0,-1.0,15.0,87.0,27.0,114.0,1,0,0,0,365.0,06038,06027,63684006275,625,67.0,-1.0
2021,063684006815,0606815,Santa Susana High,0636840,Simi Valley Unified,CA-5672603,5672603-5630322,3570 E. Cochran St.,Simi Valley,CA,93063,3570 E. Cochran St.,Simi Valley,CA,93063,(805)520-6800,6,34.278017,-118.727688,348,37100,22,6111,3,1,1,9.0,12.0,,-1.0,-1.0,-1.0,0,-1.0,-1.0,-1.0,45.0,250.0,93.0,343.0,0,1,0,0,1076.0,06038,06027,63684006815,625,211.0,-1.0
2021,063684007927,0607927,Wood Ranch Elementary,0636840,Simi Valley Unified,CA-5672603,5672603-6115653,455 Cir. Knoll Dr.,Simi Valley,CA,93065,455 Cir. Knoll Dr.,Simi Valley,CA,93065,(805)520-6370,6,34.231242,-118.808716,348,37100,22,6111,1,1,1,0.0,6.0,,-1.0,-1.0,-1.0,0,-1.0,-1.0,-1.0,21.0,81.0,48.0,129.0,1,0,0,0,509.0,06038,06027,63684007927,625,63.0,-1.0
2021,063684009639,0609639,Monte Vista,0636840,Simi Valley Unified,CA-5672603,5672603-5630249,1220 Fourth St.,Simi Valley,CA,93065,1220 Fourth St.,Simi Valley,CA,93065,(805)579-6326,6,34.2615,-118.7818,348,37100,22,6111,4,4,1,0.0,12.0,,-1.0,-1.0,-1.0,0,-1.0,-1.0,-1.0,20.0,192.0,20.0,212.0,1,1,1,0,538.0,06038,06027,63684009639,625,176.0,-1.0
2021,063684010712,0610712,Arroyo Elementary,0636840,Simi Valley Unified,CA-5672603,5672603-6055636,225 Ulysses St.,Simi Valley,CA,93065,225 Ulysses St.,Simi Valley,CA,93065,(805)306-4420,6,34.273445,-118.79316,348,37100,22,6111,1,1,1,0.0,6.0,,-1.0,-1.0,-1.0,0,-1.0,-1.0,-1.0,11.0,130.0,15.0,145.0,1,0,0,0,211.0,06038,06027,63684010712,626,113.0,-1.0
2021,063684013955,0613955,Justin Early Learners Academy,0636840,Simi Valley Unified,CA-5672603,5672603-0133264,2245 N. Justin Ave.,Simi Valley,CA,93065,2245 N. Justin Ave.,Simi Valley,CA,93065,(805)520-6619,6,34.27652,-118.75573,348,37100,22,6111,-1,2,1,,,,-1.0,-1.0,-1.0,0,-1.0,-1.0,-1.0,,,,,0,1,0,1,,06038,06027,63684013955,625,,-1.0
2021,063694006277,0606277,Happy Camp High,0636940,Siskiyou Union High,CA-4770466,4770466-4734356,PO Box 437,Happy Camp,CA,96039,234 Indian Creek Rd.,Happy Camp,CA,96039,(530)493-2697,6,41.795543,-123.378128,-2,-2,43,6093,3,1,1,9.0,12.0,,-1.0,-1.0,-1.0,0,-1.0,-1.0,-1.0,5.0,47.0,5.0,52.0,0,1,0,0,55.0,06001,06001,63694006277,601,28.0,-1.0
2021,063694006278,0606278,McCloud High,0636940,Siskiyou Union High,CA-4770466,4770466-4734901,PO Box 1530,McCloud,CA,96057,133 Campus Way,McCloud,CA,95057,(530)964-2181,6,41.254157,-122.134716,-2,-2,42,6093,3,1,1,9.0,12.0,,-1.0,-1.0,-1.0,0,-1.0,-1.0,-1.0,3.0,6.0,1.0,7.0,0,1,0,0,11.0,06001,06001,63694006278,601,5.0,-1.0
2021,063694006279,0606279,Mt. Shasta High,0636940,Siskiyou Union High,CA-4770466,4770466-4735403,710 Everitt Memorial Hwy.,Mount Shasta,CA,96067,710 Everitt Memorial Hwy.,Mount Shasta,CA,96067,(530)926-2614,6,41.321703,-122.305422,-2,-2,33,6093,3,1,1,9.0,12.0,,-1.0,-1.0,-1.0,0,-1.0,-1.0,-1.0,16.0,97.0,32.0,129.0,0,1,0,0,267.0,06001,06001,63694006279,601,76.0,-1.0
2021,063694006280,0606280,Weed High,0636940,Siskiyou Union High,CA-4770466,4770466-4738753,909 Hillside Dr.,Weed,CA,96094,909 Hillside Dr.,Weed,CA,96094,(530)938-4774,6,41.427915,-122.372932,-2,-2,41,6093,3,1,1,9.0,12.0,,-1.0,-1.0,-1.0,0,-1.0,-1.0,-1.0,10.0,102.0,23.0,125.0,0,1,0,0,195.0,06001,06001,63694006280,601,88.0,-1.0
2021,063696006281,0606281,Snelling-Merced Falls Elementary,0636960,Snelling-Merced Falls Union Elementary,CA-2465839,2465839-6025795,PO Box 189,Snelling,CA,95369,16099 N. Highway 59,Snelling,CA,95369,(209)563-6414,6,37.522364,-120.434265,488,32900,42,6047,1,1,1,0.0,8.0,,-1.0,-1.0,-1.0,0,-1.0,-1.0,-1.0,5.0,42.0,2.0,44.0,1,0,1,0,55.0,06021,06012,63696006281,616,33.0,-1.0
2021,063697001140,0601140,Snowline Academy,0636970,Snowline Joint Unified,CA-3673957,3673957-3630589,PO Box 296000,Phelan,CA,92329,9298 Sheep Creek Rd.,Phelan,CA,92371,(760)868-6277,6,34.41869,-117.575146,348,40140,41,6071,4,4,1,0.0,12.0,,-1.0,-1.0,-1.0,0,-1.0,-1.0,-1.0,7.0,279.0,29.0,308.0,1,1,1,0,460.0,06036,06023,63697001140,608,229.0,-1.0
2021,063697005069,0605069,Heritage,0636970,Snowline Joint Unified,CA-3673957,3673957-6112924,PO Box 296000,Phelan,CA,92329,9542 Wilson Ranch Rd.,Phelan,CA,92371,(760)868-2422,6,34.423781,-117.522771,348,40140,41,6071,1,1,1,0.0,8.0,,-1.0,-1.0,-1.0,0,-1.0,-1.0,-1.0,22.0,201.0,71.0,272.0,1,0,1,0,515.0,06033,06023,63697005069,608,138.0,-1.0
2021,063697005084,0605084,Quail Valley Middle,0636970,Snowline Joint Unified,CA-3673957,3673957-6112932,PO Box 296000,Phelan,CA,92329,10058 Arrowhead Rd.,Phelan,CA,92371,(760)868-2623,6,34.4331,-117.4566,348,40140,41,6071,2,1,1,6.0,8.0,,-1.0,-1.0,-1.0,0,-1.0,-1.0,-1.0,39.0,544.0,104.0,648.0,0,0,1,0,884.0,06033,06023,63697005084,608,396.0,-1.0
2021,063697007874,0607874,Chaparral High,0636970,Snowline Joint Unified,CA-3673957,3673957-3630365,PO Box 296000,Phelan,CA,92329,9258 Malpaso Rd.,Phelan,CA,92329,(760)868-5400,6,34.417788,-117.577601,348,40140,31,6071,3,4,1,9.0,12.0,,-1.0,-1.0,-1.0,0,-1.0,-1.0,-1.0,11.0,88.0,7.0,95.0,0,1,0,0,151.0,06036,06023,63697007874,608,66.0,-1.0
2021,063697007875,0607875,Phelan Elementary,0636970,Snowline Joint Unified,CA-3673957,3673957-6036461,PO Box 296000,Phelan,CA,92329,4167 Phelan Rd.,Phelan,CA,92371,(760)868-3252,6,34.4256,-117.5711,348,40140,31,6071,1,1,1,0.0,5.0,,-1.0,-1.0,-1.0,0,-1.0,-1.0,-1.0,23.0,410.0,52.0,462.0,1,0,0,0,558.0,06036,06023,63697007875,608,314.0,-1.0
2021,063697007876,0607876,Serrano High,0636970,Snowline Joint Unified,CA-3673957,3673957-3630233,PO Box 296000,Phelan,CA,92329,9292 Sheep Creek Rd.,Phelan,CA,92329,(760)868-3222,6,34.4125,-117.574,348,40140,41,6071,3,1,1,9.0,12.0,,-1.0,-1.0,-1.0,0,-1.0,-1.0,-1.0,93.0,1094.0,224.0,1318.0,0,1,0,0,2103.0,06036,06023,63697007876,608,753.0,-1.0
2021,063697007877,0607877,Wrightwood Elementary,0636970,Snowline Joint Unified,CA-3673957,3673957-6037394,PO Box 296000,Phelan,CA,92329,1175 State Highway 2,Wrightwood,CA,92397,(760)249-5828,6,34.3613,-117.6364,348,40140,31,6071,1,1,1,0.0,5.0,,-1.0,-1.0,-1.0,0,-1.0,-1.0,-1.0,13.0,108.0,47.0,155.0,1,0,0,0,302.0,06036,06023,63697007877,608,81.0,-1.0
2021,063697008987,0608987,Pinon Mesa Middle,0636970,Snowline Joint Unified,CA-3673957,3673957-6106116,PO Box 296000,Phelan,CA,92329,9298 Sheep Creek Rd.,Phelan,CA,92329,(760)868-3126,6,34.4176,-117.5731,348,40140,41,6071,2,1,1,6.0,8.0,,-1.0,-1.0,-1.0,0,-1.0,-1.0,-1.0,33.0,450.0,88.0,538.0,0,0,1,0,743.0,06036,06023,63697008987,608,320.0,-1.0
2021,063697009195,0609195,Baldy Mesa Elementary,0636970,Snowline Joint Unified,CA-3673957,3673957-6106710,PO Box 296000,Phelan,CA,92329,10376 Baldy Mesa Rd.,Phelan,CA,92329,(760)949-1232,6,34.4388,-117.452,348,40140,41,6071,1,1,1,0.0,5.0,,-1.0,-1.0,-1.0,0,-1.0,-1.0,-1.0,35.0,510.0,127.0,637.0,1,0,0,0,854.0,06033,06023,63697009195,608,358.0,-1.0
2021,063697009640,0609640,Pinon Hills Elementary,0636970,Snowline Joint Unified,CA-3673957,3673957-6108260,PO Box 296000,Phelan,CA,92329,878 Mono Rd.,Pinon Hills,CA,92372,(760)868-4424,6,34.4503,-117.6443,348,40140,42,6071,1,1,1,0.0,5.0,,-1.0,-1.0,-1.0,0,-1.0,-1.0,-1.0,19.0,315.0,51.0,366.0,1,0,0,0,447.0,06036,06023,63697009640,608,211.0,-1.0
2021,063697010370,0610370,Eagle Summit Community Day,0636970,Snowline Joint Unified,CA-3673957,3673957-3631108,PO Box 296000,Phelan,CA,92329,9258 Malpaso Rd.,Phelan,CA,92371,(760)868-5400,6,34.417788,-117.577601,348,40140,31,6071,3,4,1,7.0,12.0,,-1.0,-1.0,-1.0,0,-1.0,-1.0,-1.0,1.0,,,,0,1,1,0,6.0,06036,06023,63697010370,608,,-1.0
2021,063697011744,0611744,Vista Verde Elementary,0636970,Snowline Joint Unified,CA-3673957,3673957-0110718,PO Box 296000,Phelan,CA,92329,13403 Vista Verde Dr.,Victorville,CA,92393,(760)662-5650,6,34.4957,-117.4027,348,40140,21,6071,1,1,1,0.0,5.0,,-1.0,-1.0,-1.0,0,-1.0,-1.0,-1.0,27.0,498.0,63.0,561.0,1,0,0,0,664.0,06033,06021,63697011744,608,338.0,-1.0
2021,063697206461,0606461,Silverado High,0636972,Victor Valley Union High,CA-3667934,3667934-3630787,14048 Cobalt Rd.,Victorville,CA,92392,14048 Cobalt Rd.,Victorville,CA,92392,(760)955-3353,6,34.502545,-117.375099,348,40140,21,6071,3,1,1,9.0,12.0,,-1.0,-1.0,-1.0,0,-1.0,-1.0,-1.0,95.0,1693.0,236.0,1929.0,0,1,0,0,2350.0,06033,06021,63697206461,608,1197.0,-1.0
2021,063697206778,0606778,Goodwill High,0636972,Victor Valley Union High,CA-3667934,3667934-3630100,16350 Mojave Dr.,Victorville,CA,92395,16350 Mojave Dr.,Victorville,CA,92395,(760)955-3201,6,34.531337,-117.308375,348,40140,21,6071,3,4,1,9.0,12.0,,-1.0,-1.0,-1.0,0,-1.0,-1.0,-1.0,6.0,73.0,3.0,76.0,0,1,0,0,82.0,06033,06021,63697206778,608,56.0,-1.0
2021,063697206779,0606779,Imogene Garner Hook Junior High,0636972,Victor Valley Union High,CA-3667934,3667934-6059554,15000 Hook Blvd.,Victorville,CA,92394,15000 Hook Blvd.,Victorville,CA,92394,(760)955-3360,6,34.52228,-117.336051,348,40140,21,6071,2,1,1,7.0,8.0,,-1.0,-1.0,-1.0,0,-1.0,-1.0,-1.0,40.0,748.0,71.0,819.0,0,0,1,0,960.0,06033,06021,63697206779,608,596.0,-1.0
2021,063697206781,0606781,Lakeview Leadership Academy,0636972,Victor Valley Union High,CA-3667934,3667934-0137638,12484 Tamarisk Rd.,Victorville,CA,92395,12484 Tamarisk Rd.,Victorville,CA,92395,(760)955-3400,6,34.47717,-117.271532,348,40140,21,6071,3,1,1,7.0,12.0,,-1.0,-1.0,-1.0,0,-1.0,-1.0,-1.0,51.0,905.0,99.0,1004.0,0,1,1,0,1159.0,06033,06021,63697206781,608,702.0,-1.0
2021,063697206782,0606782,Victor Valley High,0636972,Victor Valley Union High,CA-3667934,3667934-3638012,16500 Mojave Dr.,Victorville,CA,92395,16500 Mojave Dr.,Victorville,CA,92395,(760)955-3300,6,34.530178,-117.303904,348,40140,21,6071,3,1,1,9.0,12.0,,-1.0,-1.0,-1.0,0,-1.0,-1.0,-1.0,76.0,1589.0,176.0,1765.0,0,1,0,0,1902.0,06033,06021,63697206782,608,1160.0,-1.0
2021,063697207281,0607281,Cobalt Institute of Math and Science Academy,0636972,Victor Valley Union High,CA-3667934,3667934-6114698,13801 Cobalt Rd.,Victorville,CA,92392,14045 Topaz Rd.,Victorville,CA,92392,(760)955-2530,6,34.502099,-117.380298,348,40140,21,6071,3,1,1,7.0,12.0,,-1.0,-1.0,-1.0,0,-1.0,-1.0,-1.0,42.0,641.0,208.0,849.0,0,1,1,0,1137.0,06033,06021,63697207281,608,446.0,-1.0
2021,063697211114,0611114,University Preparatory,0636972,Victor Valley Union High,CA-3667934,3667934-0110064,13853 Seneca Rd.,Victorville,CA,92392,13853 Seneca Rd.,Victorville,CA,92392,(760)243-5940,6,34.512695,-117.361024,348,40140,21,6071,3,1,1,7.0,12.0,,-1.0,-1.0,-1.0,0,-1.0,-1.0,-1.0,40.0,595.0,252.0,847.0,0,1,1,0,1088.0,06033,06021,63697211114,608,410.0,-1.0
